Product Name,Store Name,Price
Arrow Easton XX75 Platinum Plus,PT. GISOS PRATAMA PERKASA,"IDR 1,831,500.00"
Arrow Rest Compound,PT. GISOS PRATAMA PERKASA,"IDR 4,678,650.00"
Shibuya Arrow Rest Recurve,PT. GISOS PRATAMA PERKASA,"IDR 1,276,500.00"
Hoyt Arrow Rest Standar Bow,PT. GISOS PRATAMA PERKASA,"IDR 3,900,000.00"
Spirit Flat to Incline Utility Bench SP-4240,CV Dias Dika Dimensi,"IDR 15,700,000.00"
Spirit Abdominal Crunch Board SP-4218,CV Dias Dika Dimensi,"IDR 19,700,000.00"
Spirit MULTI FUNTIONAL 3 STATION CORNER GYM B...,CV Dias Dika Dimensi,"IDR 135,700,000.00"
Spirit TWO TIER DUMBELL RACK SP-4265,CV Dias Dika Dimensi,"IDR 21,750,000.00"
"TARGET PU DUMBELL 2,5-25 KG, 30 KG (12 Pasang...",CV Dias Dika Dimensi,"IDR 33,600,000.00"
Parasut,CV. AKSHAN JAYA,"IDR 71,270,000.00"
Harnes,CV. AKSHAN JAYA,"IDR 28,693,000.00"
Spirit Recumbent Bike  CR 800+,CV Dias Dika Dimensi,"IDR 54,405,900.00"
Spirit UPRIGHT BIKE CU800+,CV Dias Dika Dimensi,"IDR 45,850,000.00"
Spirit Treadmill CT 800+,CV Dias Dika Dimensi,"IDR 98,800,000.00"
Spirit Elliptical Trainer  CE 850 +,CV Dias Dika Dimensi,"IDR 68,875,000.00"
Solutions Fitness SF-9300 Commercial Treadmil...,PT SERBANEKA GUNA ABADI,"IDR 82,670,000.00"
Solutions Fitness SF-8006 Elliptical Machine,PT SERBANEKA GUNA ABADI,"IDR 73,878,000.00"
Solutions Fitness SF-C07 Upright Bike,PT SERBANEKA GUNA ABADI,"IDR 48,655,000.00"
Solutions Fitness SF-C08 Recumbent Bike,PT SERBANEKA GUNA ABADI,"IDR 58,858,000.00"
Solutions Fitness SF-Multi Gym 1 Stack,PT SERBANEKA GUNA ABADI,"IDR 57,912,000.00"
Solutions Fitness SF-Multi Gym 3 Stack,PT SERBANEKA GUNA ABADI,"IDR 173,667,000.00"
Kettler Lite-Commercial Treadmill Munich S2 2...,PT SERBANEKA GUNA ABADI,"IDR 50,625,000.00"
Kettler Treadmill Track S10,PT SERBANEKA GUNA ABADI,"IDR 61,875,000.00"
Kettler Treadmill Track S6,PT SERBANEKA GUNA ABADI,"IDR 34,875,000.00"
Kettler Lite Commercial Upright Bike Munich C...,PT SERBANEKA GUNA ABADI,"IDR 20,193,750.00"
Kettler Lite Commercial Eliptical Bike Munich...,PT SERBANEKA GUNA ABADI,"IDR 25,818,750.00"
Kettler Lite Commercial Recumbent Bike Munich...,PT SERBANEKA GUNA ABADI,"IDR 23,625,000.00"
Kettler Multigym Pro,PT SERBANEKA GUNA ABADI,"IDR 47,812,500.00"
Kettler Strength Multigym Plus,PT SERBANEKA GUNA ABADI,"IDR 28,068,000.00"
Tunturi Platinum Pro Lower Body Unit,PT SERBANEKA GUNA ABADI,"IDR 80,943,750.00"
Kettler Neoprene Dumbbell 3KG*2 6KG Light Blu...,PT SERBANEKA GUNA ABADI,"IDR 381,500.00"
Kettler Neoprene Dumbbell 5KG*2 10KG Black,PT SERBANEKA GUNA ABADI,"IDR 640,700.00"
Kettler Axos Universal Training Bench 7629-80...,PT SERBANEKA GUNA ABADI,"IDR 4,781,250.00"
Adidas Flat Bench (ADBE-10222),PT SERBANEKA GUNA ABADI,"IDR 3,700,000.00"
Kettler Fixed Hexagonal Dumbbell 4KG,PT SERBANEKA GUNA ABADI,"IDR 291,375.00"
Kettler Fixed Hexagonal Dumbbell 6KG,PT SERBANEKA GUNA ABADI,"IDR 392,625.00"
Kettler Fixed Hexagonal Dumbbell 8KG,PT SERBANEKA GUNA ABADI,"IDR 505,125.00"
Kettler Fixed Hexagonal Dumbbell 10KG,PT SERBANEKA GUNA ABADI,"IDR 617,625.00"
Kettler Fixed Hexagonal Dumbbell 15KG,PT SERBANEKA GUNA ABADI,"IDR 842,625.00"
Kettler Fixed Hexagonal Dumbbell 20KG,PT SERBANEKA GUNA ABADI,"IDR 1,125,000.00"
Commercial Dumbbell Rack 3 Tier,PT SERBANEKA GUNA ABADI,"IDR 3,318,750.00"
Lapangan Tenis Meja,CV.MAKMUR JAYA SALAWASNA,"IDR 2,755,000.00"
Bola Voli,CV.MAKMUR JAYA SALAWASNA,"IDR 910,000.00"
Bola Sepak,CV.MAKMUR JAYA SALAWASNA,"IDR 490,000.00"
BOLA VOLI MOLTEN V5M5000,CV.MAKMUR JAYA SALAWASNA,"IDR 900,000.00"
Bola Sepak Molten F5A3400-G,CV.MAKMUR JAYA SALAWASNA,"IDR 650,000.00"
BOLA FUTSAL MOLTEN F9V4800,CV.MAKMUR JAYA SALAWASNA,"IDR 745,000.00"
BOLA VOLI MOLTEN V5M2200,CV.MAKMUR JAYA SALAWASNA,"IDR 850,000.00"
Bola Sepak Molten F5U1000-G9B,CV.MAKMUR JAYA SALAWASNA,"IDR 495,000.00"
BOLA FUTSAL MOLTEN F9A1500,CV.MAKMUR JAYA SALAWASNA,"IDR 545,000.00"
Net Badminton,CV.MAKMUR JAYA SALAWASNA,"IDR 577,000.00"
Raket Badminton,CV.MAKMUR JAYA SALAWASNA,"IDR 1,805,000.00"
Shuttlecocks,CV.MAKMUR JAYA SALAWASNA,"IDR 255,000.00"
Meja Pingpong / Tenis Meja,CV.MAKMUR JAYA SALAWASNA,"IDR 5,400,000.00"
Layang Gantung / Gantolle,CV. AKSHAN JAYA,"IDR 155,000,000.00"
Gantolle Layang Gantung Double Surf,CV. AKSHAN JAYA,"IDR 180,000,000.00"
Parasut Cadangan,CV. AKSHAN JAYA,"IDR 14,810,000.00"
Takei LONG-SEAT ANTEFLEXION METER,PT. TRIPATRIA ANDALAN MEDIKA,"IDR 15,000,000.00"
Bat Pingpong Donic Waldner Line 800,PT ANTARA JAYA SPORT,"IDR 1,086,300.00"
Bola Pingpong isi 6 3 Star,PT ANTARA JAYA SPORT,IDR 0.00
Peluru Stainless 3kg (Silver Arrow),PT ANTARA JAYA SPORT,"IDR 1,560,000.00"
Raket Bulu Tangkis Yonex Arcsaber 003,PT ANTARA JAYA SPORT,"IDR 1,637,400.00"
Meja Pingpong Donic,PT ANTARA JAYA SPORT,"IDR 7,800,000.00"
Net Bulu Tangkis Yonex,PT ANTARA JAYA SPORT,"IDR 493,800.00"
Bola Tolak Peluru 2Kg,PT ANTARA JAYA SPORT,"IDR 114,500.00"
Senar Raket Yonex BG66,PT ANTARA JAYA SPORT,"IDR 187,700.00"
Start Block Aluminium (Silver Arrow),PT ANTARA JAYA SPORT,"IDR 4,350,000.00"
Cakram (Silver Errow) 20cm/2kg,PT ANTARA JAYA SPORT,"IDR 1,020,000.00"
Papan Catur Standar Percasi PCP-54 Tunanetra,PT ANTARA JAYA SPORT,"IDR 460,000.00"
IDACHI Inner Thigh Adductor,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI Calf Press,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI Horizontal Leg Curl,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI Outer Thigh Abductor,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI AK-014 Leg Extension,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI Glute,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI MULTI PRESS,PT. ARISMA SMART SOLUTION,"IDR 45,000,000.00"
IDACHI AK-1212A LAT PULL DOWN & LOW  ROW,PT. ARISMA SMART SOLUTION,"IDR 45,000,000.00"
IDACHI INNER / OUTER  ABDUCTOR,PT. ARISMA SMART SOLUTION,"IDR 45,000,000.00"
IDACHI Leg Curl/Extension,PT. ARISMA SMART SOLUTION,"IDR 45,000,000.00"
IDACHI Power Rack,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
IDACHI Incline Row,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
IDACHI MWH-015 Leg Press,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI MWH-011 Biceps Curl,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
IDACHI Calf,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI PRO-002 Incline Chest Press,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
IDACHI MWH-001 Chest Press,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
IDACHI MWH-004 Low Row,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
IDACHI PRO-003 Shoulder Press,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
IDACHI Wide Chest Press,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
IDACHI MWH-014 Leg Extension,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
IDACHI Triceps Curl,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
IDACHI Leg Curl,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
IDACHI MWH-009 Leg Press,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI 550GC CYCLE,PT. ARISMA SMART SOLUTION,"IDR 60,000,000.00"
IDACHI 550Te2-230V TREADMILL,PT. ARISMA SMART SOLUTION,"IDR 220,000,000.00"
IDACHI 550UBi UPRIGHT BIKE,PT. ARISMA SMART SOLUTION,"IDR 80,000,000.00"
IDACHI 550Ti-230V  TREADMILL,PT. ARISMA SMART SOLUTION,"IDR 180,000,000.00"
IDACHI 550RBi RECUMBENT BIKE,PT. ARISMA SMART SOLUTION,"IDR 90,000,000.00"
IDACHI 550Ci Escalate,PT. ARISMA SMART SOLUTION,"IDR 180,000,000.00"
IDACHI 550ETi Elliptical Trainer,PT. ARISMA SMART SOLUTION,"IDR 175,000,000.00"
IDACHI Seated Calf Machine,PT. ARISMA SMART SOLUTION,"IDR 80,000,000.00"
IDACHI Leg Press Machine,PT. ARISMA SMART SOLUTION,"IDR 90,000,000.00"
IDACHI Hip Adductor & Abductor,PT. ARISMA SMART SOLUTION,"IDR 80,000,000.00"
IDACHI Pull Down Machine,PT. ARISMA SMART SOLUTION,"IDR 80,000,000.00"
IDACHI Standing Leg Extension  Machine,PT. ARISMA SMART SOLUTION,"IDR 80,000,000.00"
IDACHI J-021 SQUAT RACK,PT. ARISMA SMART SOLUTION,"IDR 24,000,000.00"
IDACHI J-022 INCLINE SQUAT MACHINE 45 derajat...,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI J-020 SMITH MACHINE,PT. ARISMA SMART SOLUTION,"IDR 60,000,000.00"
IDACHI J-022B HACK SQUAT MACHINE,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI J-039 BARBEL RACK,PT. ARISMA SMART SOLUTION,"IDR 14,000,000.00"
IDACHI J-038 UTILITY BENCH,PT. ARISMA SMART SOLUTION,"IDR 7,000,000.00"
IDACHI J-037 MULTI ADJUSTABLE BENCH,PT. ARISMA SMART SOLUTION,"IDR 12,000,000.00"
IDACHI J-033 DRAW MUSCLE MACHINE,PT. ARISMA SMART SOLUTION,"IDR 10,000,000.00"
IDACHI J-036 FLAT BENCH,PT. ARISMA SMART SOLUTION,"IDR 7,000,000.00"
IDACHI BN-012 Lat Pull Down Machine,PT. ARISMA SMART SOLUTION,"IDR 80,000,000.00"
IDACHI Seated Horizontal Pully  Machine,PT. ARISMA SMART SOLUTION,"IDR 80,000,000.00"
IDACHI Triceps Press Machine,PT. ARISMA SMART SOLUTION,"IDR 80,000,000.00"
IDACHI BN-008 Assit Dip Chin,PT. ARISMA SMART SOLUTION,"IDR 80,000,000.00"
IDACHI Rotary Torso,PT. ARISMA SMART SOLUTION,"IDR 80,000,000.00"
IDACHI BN-010 Abdominal Machine,PT. ARISMA SMART SOLUTION,"IDR 80,000,000.00"
IDACHI Seated Leg Curl Machine,PT. ARISMA SMART SOLUTION,"IDR 80,000,000.00"
IDACHI Horizontal Leg Curl  Machine,PT. ARISMA SMART SOLUTION,"IDR 80,000,000.00"
IDACHI Multi Hip Machine,PT. ARISMA SMART SOLUTION,"IDR 80,000,000.00"
IDACHI Leg Extension Machine,PT. ARISMA SMART SOLUTION,"IDR 80,000,000.00"
Bola Basket Molten,New Star Fajarindo,"IDR 553,500.00"
Bola Tenis Lapangan Dunlop,New Star Fajarindo,"IDR 200,000.00"
Bola Pingpong Schildkrot 3star,New Star Fajarindo,"IDR 117,200.00"
Bola Voli Pasir Molten,New Star Fajarindo,"IDR 708,000.00"
Busur Fita Panahan,New Star Fajarindo,"IDR 3,115,200.00"
Bola Voli MVA 300,New Star Fajarindo,"IDR 915,000.00"
Net Bulutangkis BN200,New Star Fajarindo,"IDR 460,000.00"
Raket Bulu Tangkis  (Yonex 88 pro),SANG KREASI NUSANTARA,"IDR 3,491,105.00"
Senar Bulutangkis (Yonex Nanogy 98),SANG KREASI NUSANTARA,"IDR 194,650.00"
Bola Futsal (Molten F9A 2000),SANG KREASI NUSANTARA,"IDR 412,200.00"
Bola Kaki (Molten F5A 3400G),SANG KREASI NUSANTARA,"IDR 549,600.00"
Bat Pingpong 729,New Star Fajarindo,"IDR 305,000.00"
Bola Voli MV 2200 Supergold,New Star Fajarindo,"IDR 880,000.00"
Bola Pingpong 3star NSD,New Star Fajarindo,"IDR 48,000.00"
Jam Catur Mesuka,New Star Fajarindo,"IDR 495,000.00"
Net Voli VN199,New Star Fajarindo,"IDR 490,000.00"
SHUA Triceps Press SHUA SH-G6808,PT. Gudang Solusi Acommerce,"IDR 106,400,000.00"
SHUA Squat Rack SHUA SH-G6854,PT. Gudang Solusi Acommerce,"IDR 38,600,000.00"
SHUA Adjustable Dumbell Bench SHUA SH-G6855,PT. Gudang Solusi Acommerce,"IDR 25,700,000.00"
SHUA Olympic Weight Tree SHUA SH-G6856,PT. Gudang Solusi Acommerce,"IDR 10,600,000.00"
SHUA Olympic Flat  Bench SHUA SH-G6871,PT. Gudang Solusi Acommerce,"IDR 30,000,000.00"
SHUA Olympic Decline  Bench SHUA SH-G6872,PT. Gudang Solusi Acommerce,"IDR 32,100,000.00"
SHUA Olympic Incline  Bench SHUA SH-G6873,PT. Gudang Solusi Acommerce,"IDR 38,600,000.00"
SHUA Adjustable Bench SHUA SH-G6857,PT. Gudang Solusi Acommerce,"IDR 18,100,000.00"
SHUA Back Extension SHUA SH-G6858,PT. Gudang Solusi Acommerce,"IDR 21,400,000.00"
SHUA Arm Curl Bench SHUA SH-G6859,PT. Gudang Solusi Acommerce,"IDR 23,500,000.00"
SHUA Prone Leg Curl SHUA SH-G6812,PT. Gudang Solusi Acommerce,"IDR 96,700,000.00"
SHUA Pec Fly / Rear Deltoid SHUA SH-G6813,PT. Gudang Solusi Acommerce,"IDR 96,700,000.00"
SHUA Hip Abduction SHUA SH-G6819,PT. Gudang Solusi Acommerce,"IDR 106,400,000.00"
SHUA Functional Trainer SHUA SH-G6820,PT. Gudang Solusi Acommerce,"IDR 126,900,000.00"
SHUA Assist Dip Chin  SHUA SH-G6851,PT. Gudang Solusi Acommerce,"IDR 106,400,000.00"
SHUA Adjustable Cable Crossover SHUA SH-G6852...,PT. Gudang Solusi Acommerce,"IDR 125,800,000.00"
SHUA Low Tension Trainer SHUA SH-G6868,PT. Gudang Solusi Acommerce,"IDR 96,700,000.00"
SHUA High Pull & Low Rowing Trainer SHUA SH-G...,PT. Gudang Solusi Acommerce,"IDR 106,400,000.00"
SHUA Smith Machine SHUA SH-G6853,PT. Gudang Solusi Acommerce,"IDR 80,600,000.00"
SHUA Glute SHUA SH-G6815,PT. Gudang Solusi Acommerce,"IDR 96,700,000.00"
SHUA Abdominal SHUA SH-G6816,PT. Gudang Solusi Acommerce,"IDR 106,400,000.00"
SHUA Back Extension  SHUA SH-G6817,PT. Gudang Solusi Acommerce,"IDR 96,700,000.00"
SHUA Torso Rotation  SHUA SH-G6818,PT. Gudang Solusi Acommerce,"IDR 96,700,000.00"
SHUA Seated Leg Press  SHUA SH-G6809,PT. Gudang Solusi Acommerce,"IDR 106,400,000.00"
SHUA Leg Extension SHUA SH-G6810,PT. Gudang Solusi Acommerce,"IDR 106,400,000.00"
SHUA Linear Leg Press SHUA SH-G6874,PT. Gudang Solusi Acommerce,"IDR 67,700,000.00"
SHUA Utility Bench SHUA SH-G6876,PT. Gudang Solusi Acommerce,"IDR 11,700,000.00"
SHUA Flat Bench SHUA SH-G6878,PT. Gudang Solusi Acommerce,"IDR 13,800,000.00"
SHUA Adjustable Abdominal Bench SHUA SH-G6879...,PT. Gudang Solusi Acommerce,"IDR 31,100,000.00"
SHUA Barbel Rack SHUA SH-G6883,PT. Gudang Solusi Acommerce,"IDR 28,900,000.00"
BOLA TENIS MEJA,Andy Senfri,"IDR 165,000.00"
SHUA Pulldown  Trainer SHUA SH-G6903,PT. Gudang Solusi Acommerce,"IDR 74,100,000.00"
SHUA Split Type Rowing Trainer  SHUA SH-G6904...,PT. Gudang Solusi Acommerce,"IDR 68,700,000.00"
SHUA Shoulder Press Trainer SHUA SH-G6905,PT. Gudang Solusi Acommerce,"IDR 84,900,000.00"
SHUA Biceps Curl Trainer SHUA SH-G6906,PT. Gudang Solusi Acommerce,"IDR 70,900,000.00"
SHUA Triceps Press Trainer SHUA SH-G6907,PT. Gudang Solusi Acommerce,"IDR 76,300,000.00"
SHUA Abdominal Press Trainer SHUA SH-G8914,PT. Gudang Solusi Acommerce,"IDR 56,900,000.00"
SHUA Split Moving Seated Shoulder Push Traine...,PT. Gudang Solusi Acommerce,"IDR 105,400,000.00"
SHUA Hip Press Trainer  SHUA SH-G6911,PT. Gudang Solusi Acommerce,"IDR 51,500,000.00"
SHUA Multi Function Stretcher SHUA SH-G6912,PT. Gudang Solusi Acommerce,"IDR 61,200,000.00"
SHUA Hack Squat SHUA SH-G6913,PT. Gudang Solusi Acommerce,"IDR 66,600,000.00"
SHUA Streaching  Machine SHUA SH-G6890,PT. Gudang Solusi Acommerce,"IDR 25,700,000.00"
SHUA Upper Push Chest Trainer SHUA SH-G6901,PT. Gudang Solusi Acommerce,"IDR 90,300,000.00"
SHUA Low Push Chest Trainer SHUA SH-G6902,PT. Gudang Solusi Acommerce,"IDR 68,700,000.00"
SHUA Two Tier Dumbell Rack SHUA SH-G6884,PT. Gudang Solusi Acommerce,"IDR 28,900,000.00"
SHUA Leg Raise SHUA SH-G6886,PT. Gudang Solusi Acommerce,"IDR 30,000,000.00"
SHUA Chin Dip Leg Raise Station SHUA SH-G6888...,PT. Gudang Solusi Acommerce,"IDR 54,700,000.00"
SHUA Olympic Militery Bench SHUA SH-G6889,PT. Gudang Solusi Acommerce,"IDR 46,100,000.00"
SHUA Leg Extension Trainer SHUA SH-G6908,PT. Gudang Solusi Acommerce,"IDR 55,800,000.00"
SHUA Standing Leg Curl  Trainer SHUA SH-G6909...,PT. Gudang Solusi Acommerce,"IDR 58,000,000.00"
SHUA Calf Raise Trainer SHUA SH-G6910,PT. Gudang Solusi Acommerce,"IDR 39,700,000.00"
Ring Tinju,UD. PERDANA MINI MART,"IDR 210,000,000.00"
Azka Sport Indonesia Dayung Perahu Naga Carbo...,PT. Azka Sport Indonesia,"IDR 2,775,000.00"
Ergometer Rowing (Rowing Machine) Model D,CV. D-WAP RAYA,"IDR 46,620,000.00"
Butterfly BAD/BED/BET/TENIS MEJA,CV.MAKMUR JAYA SALAWASNA,"IDR 627,500.00"
Bola Pingpong Isi 6 3 Star,Sport.idi,"IDR 343,700.00"
Bola Tenis Lapangan Isi 5 Dunlop,Sport.idi,"IDR 158,100.00"
BOLA VOLI MOLTEN V5M5000,CV. ALALIGA ANDROMEDA,"IDR 895,000.00"
Bola Badminton Orange,Sport.idi,"IDR 142,200.00"
Bola Basket Spalding 2014 NBA,Sport.idi,"IDR 788,100.00"
MIKASA Bola Volly Mikasa MVA 330,Sport.idi,"IDR 1,037,000.00"
Bola Basket GG 6,Sport.idi,"IDR 1,339,100.00"
Bola Takraw Maraton Iso3019001,Sport.idi,"IDR 502,200.00"
Bola Bulu Tangkis Pastra Orange,Sport.idi,"IDR 84,400.00"
BOLA BASKET MOLTEN GX7,Sport.idi,"IDR 927,500.00"
Bola basket Molten gx6,Sport.idi,"IDR 927,000.00"
Bola Sepak Takraw Plastik 301 Marathon,Sport.idi,"IDR 351,000.00"
Net sepak takraw marathon  MN 701,Sport.idi,"IDR 281,000.00"
BOLA TENIS DUNLOP ATP,Sport.idi,"IDR 93,700.00"
SEPAK BOLA PUMA ELITE 1.2 FUSION PRO SOCCER,Sport.idi,"IDR 700,000.00"
Bola Basket Molten GG7,Sport.idi,"IDR 927,500.00"
Raket Bulutangkis Yonex Arcsaber 11,Sport.idi,"IDR 1,500,000.00"
Senar Raket Tenis Wilson,Sport.idi,"IDR 550,000.00"
Senar raket Bulutangkis Yonex,Sport.idi,"IDR 350,000.00"
Net Badminton,Sport.idi,"IDR 335,800.00"
Dhs Bola Pingpong DHS,Sport.idi,"IDR 74,300.00"
Bola Basket GG 7,Sport.idi,"IDR 1,564,200.00"
Adidas Bola Sepak Bola Adidas Soccer X Glider...,Sport.idi,"IDR 590,600.00"
Bola Volly Molten V5 M5000,Sport.idi,"IDR 938,200.00"
Bola Volly Mizuno Jaring Net,Sport.idi,"IDR 414,900.00"
Mimis Senapan Angin R10,Sport.idi,"IDR 250,000.00"
Net Sepak Takraw Marathon 701 Original,Sport.idi,"IDR 443,000.00"
BAJU KAOS HITAM LENGAN PANJANG - CATTON COMBE...,CV. DWI PUTRI JAKARTA,"IDR 59,000.00"
BAJU KAOS PUTIH LENGAN PANJANG- CATTON COMBED...,CV. DWI PUTRI JAKARTA,"IDR 78,000.00"
HANDLE RACK,PT. ARISMA SMART SOLUTION,"IDR 14,000,000.00"
VERTICAL PLATE TREE,PT. ARISMA SMART SOLUTION,"IDR 10,000,000.00"
BARBELL RACK,PT. ARISMA SMART SOLUTION,"IDR 12,000,000.00"
ADJUSTABLE CROSSOVER,PT. ARISMA SMART SOLUTION,"IDR 60,000,000.00"
LONGPULL,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
VERTICAL ROW,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
ID 5035 PULLDOWN,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
FLAT BENCH,PT. ARISMA SMART SOLUTION,"IDR 7,000,000.00"
ADJ.DECLINE BENCH,PT. ARISMA SMART SOLUTION,"IDR 12,000,000.00"
MULTI PURPOSE BENCH,PT. ARISMA SMART SOLUTION,"IDR 7,000,000.00"
SUPER BENCH,PT. ARISMA SMART SOLUTION,"IDR 12,000,000.00"
OLYMPIC DECLINE,PT. ARISMA SMART SOLUTION,"IDR 16,000,000.00"
OLYMPIC BENCH INCLINE,PT. ARISMA SMART SOLUTION,"IDR 16,000,000.00"
OLYMPIC BENCH,PT. ARISMA SMART SOLUTION,"IDR 16,000,000.00"
SEATED PREACHER CIRL,PT. ARISMA SMART SOLUTION,"IDR 11,000,000.00"
BACK-HYPER EXTENSION,PT. ARISMA SMART SOLUTION,"IDR 13,000,000.00"
VERTICAL KNESS UP/DIP,PT. ARISMA SMART SOLUTION,"IDR 14,000,000.00"
POWER CAGE,PT. ARISMA SMART SOLUTION,"IDR 19,000,000.00"
DUMBBELL RACK,PT. ARISMA SMART SOLUTION,"IDR 14,000,000.00"
SQUAT RACK,PT. ARISMA SMART SOLUTION,"IDR 16,000,000.00"
OLYMPIC SEATED BENCH,PT. ARISMA SMART SOLUTION,"IDR 16,000,000.00"
PRONE LEG CURL,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
LEG EXTENSION,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
HORIZONTAL LEG PRESS,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
PECTORAL FLY,PT. ARISMA SMART SOLUTION,"IDR 35,500,000.00"
LATERAL RAISE,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
SHOULDER PRESS,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
REAR DELT / PEC FLY,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
VERTICAL PRESS,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
DIP / CHIN ASSIST,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
MULTI HIP,PT. ARISMA SMART SOLUTION,"IDR 38,000,000.00"
INCLINE CHEST PRESS,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
MULTI FUNGTIONAL TRAINER,PT. ARISMA SMART SOLUTION,"IDR 60,000,000.00"
ROTARI TORSO,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
ABDOMINAL ISOLATOR,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
ABDUCATOR,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
SEATED LEG CURL,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
GLUTE ISOLATOR,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
SEATED DIP,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
SEATED TRICEP-FLAT,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
CAMBER CURL,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
BACK EXTENSION,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
ANGLED LEG PRESS,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
HACK SILDE,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
INCLINE LEVER ROW,PT. ARISMA SMART SOLUTION,"IDR 14,000,000.00"
SEATED CALF,PT. ARISMA SMART SOLUTION,"IDR 12,000,000.00"
SMITH MACHINE,PT. ARISMA SMART SOLUTION,"IDR 55,000,000.00"
SUPER SQUAT,PT. ARISMA SMART SOLUTION,"IDR 35,000,000.00"
Lead Hold Point Enterprise Vertigo T30,Sport.idi,"IDR 450,000.00"
IDACHI DECLINE CHEST PRESS,PT. ARISMA SMART SOLUTION,"IDR 30,000,000.00"
IDACHI ID 735 SHOULDER PRESS,PT. ARISMA SMART SOLUTION,"IDR 30,000,000.00"
IDACHI REAR KICK,PT. ARISMA SMART SOLUTION,"IDR 30,000,000.00"
IDACHI AK-001 Chest Press,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI Seated Row,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI Cable Crossover,PT. ARISMA SMART SOLUTION,"IDR 60,000,000.00"
IDACHI Butterfly,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI AB CRUNCH,PT. ARISMA SMART SOLUTION,"IDR 30,000,000.00"
IDACHI LOW ROW,PT. ARISMA SMART SOLUTION,"IDR 30,000,000.00"
ID 775 LEG EXTENSION,PT. ARISMA SMART SOLUTION,"IDR 30,000,000.00"
IDACHI CHEST PRESS,PT. ARISMA SMART SOLUTION,"IDR 30,000,000.00"
IDACHI PULL DOWN,PT. ARISMA SMART SOLUTION,"IDR 30,000,000.00"
IDACHI ROW,PT. ARISMA SMART SOLUTION,"IDR 30,000,000.00"
IDACHI BICEP CURL,PT. ARISMA SMART SOLUTION,"IDR 30,000,000.00"
IDACHI Seated Straight Arm Clip  Chest,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
IDACHI AK-003 Shoulder Press,PT. ARISMA SMART SOLUTION,"IDR 40,000,000.00"
"Mimis Pistol Angin R10 RWS 8,2 gr",Sport.idi,"IDR 250,000.00"
IDACHI T BAR ROWER,PT. ARISMA SMART SOLUTION,"IDR 16,000,000.00"
